timestamp_start,timestamp_end,label,sequence_id
2025-12-13 01:55:56.530811,2025-12-13 02:03:25.810811,WARNING,701
2025-12-13 01:57:22.930811,2025-12-13 02:04:52.210811,WARNING,702
2025-12-13 01:58:32.050811,2025-12-13 02:06:01.330811,WARNING,703
2025-12-13 01:59:58.450811,2025-12-13 02:07:27.730811,WARNING,704
2025-12-13 02:01:07.570811,2025-12-13 02:08:36.850811,WARNING,705
2025-12-13 02:02:33.970811,2025-12-13 02:09:45.970811,WARNING,706
2025-12-13 02:03:43.090811,2025-12-13 02:11:12.370811,WARNING,707
2025-12-13 02:05:09.490811,2025-12-13 02:12:21.490811,WARNING,708
2025-12-13 02:06:18.610811,2025-12-13 02:13:47.890811,WARNING,709
2025-12-13 02:07:45.010811,2025-12-13 02:14:39.730811,WARNING,710
2025-12-13 02:08:54.130811,2025-12-13 02:16:06.130811,WARNING,711
2025-12-13 02:10:03.250811,2025-12-13 02:17:15.250811,WARNING,712
2025-12-13 02:11:29.650811,2025-12-13 02:18:41.650811,WARNING,713
2025-12-13 02:12:38.770811,2025-12-13 02:19:33.490811,WARNING,714
2025-12-13 02:13:47.890811,2025-12-13 02:20:25.330811,WARNING,715
2025-12-13 02:14:57.010811,2025-12-13 02:21:17.170811,WARNING,716
2025-12-13 02:16:23.410811,2025-12-13 02:22:26.290811,WARNING,717
2025-12-13 02:17:32.530811,2025-12-13 02:23:35.410811,WARNING,718
2025-12-13 02:18:58.930811,2025-12-13 02:24:44.530811,WARNING,719
2025-12-13 02:19:50.770811,2025-12-13 02:25:53.650811,WARNING,720
2025-12-13 02:20:42.610811,2025-12-13 02:26:45.490811,CRITICAL,721
2025-12-13 02:21:34.450811,2025-12-13 02:28:11.890811,CRITICAL,722
2025-12-13 02:22:26.290811,2025-12-13 02:29:21.010811,CRITICAL,723
2025-12-13 02:23:52.690811,2025-12-13 02:30:30.130811,CRITICAL,724
2025-12-13 02:25:01.810811,2025-12-13 02:31:04.690811,CRITICAL,725
2025-12-13 02:25:53.650811,2025-12-13 02:32:31.090811,CRITICAL,726
2025-12-13 02:27:02.770811,2025-12-13 02:33:05.650811,WARNING,727
2025-12-13 02:28:29.170811,2025-12-13 02:34:14.770811,WARNING,728
2025-12-13 02:29:38.290811,2025-12-13 02:35:23.890811,CRITICAL,729
2025-12-13 02:30:47.410811,2025-12-13 02:36:50.290811,CRITICAL,730
2025-12-13 02:31:21.970811,2025-12-13 02:38:16.690811,CRITICAL,731
2025-12-13 02:32:48.370811,2025-12-13 02:39:43.090811,CRITICAL,732
2025-12-13 02:33:22.930811,2025-12-13 02:40:52.210811,CRITICAL,733
2025-12-13 02:34:14.770811,2025-12-13 02:42:18.610811,CRITICAL,734
2025-12-13 02:35:41.170811,2025-12-13 02:43:27.730811,WARNING,735
2025-12-13 02:37:07.570811,2025-12-13 02:44:54.130811,WARNING,736
2025-12-13 02:38:33.970811,2025-12-13 02:46:20.530811,WARNING,737
2025-12-13 02:40:00.370811,2025-12-13 02:47:29.650811,WARNING,738
2025-12-13 02:41:09.490811,2025-12-13 02:48:38.770811,WARNING,739
2025-12-13 02:42:35.890811,2025-12-13 02:49:30.610811,WARNING,740
2025-12-13 02:43:45.010811,2025-12-13 02:50:39.730811,WARNING,741
2025-12-13 02:45:11.410811,2025-12-13 02:51:48.850811,WARNING,742
2025-12-13 02:46:37.810811,2025-12-13 02:53:15.250811,WARNING,743
2025-12-13 02:47:46.930811,2025-12-13 02:54:07.090811,WARNING,744
2025-12-13 02:48:38.770811,2025-12-13 02:55:16.210811,CRITICAL,745
2025-12-13 02:49:47.890811,2025-12-13 02:56:25.330811,CRITICAL,746
2025-12-13 02:50:57.010811,2025-12-13 02:57:34.450811,CRITICAL,747
2025-12-13 02:52:06.130811,2025-12-13 02:59:00.850811,CRITICAL,748
2025-12-13 02:53:32.530811,2025-12-13 03:00:27.250811,CRITICAL,749
2025-12-13 02:54:24.370811,2025-12-13 03:01:53.650811,CRITICAL,750
2025-12-13 02:55:33.490811,2025-12-13 03:03:20.050811,WARNING,751
2025-12-13 02:56:42.610811,2025-12-13 03:04:46.450811,WARNING,752
2025-12-13 02:57:51.730811,2025-12-13 03:05:55.570811,WARNING,753
2025-12-13 02:59:18.130811,2025-12-13 03:07:21.970811,WARNING,754
2025-12-13 03:00:44.530811,2025-12-13 03:08:48.370811,WARNING,755
2025-12-13 03:02:10.930811,2025-12-13 03:10:14.770811,WARNING,756
2025-12-13 03:03:37.330811,2025-12-13 03:11:41.170811,WARNING,757
2025-12-13 03:05:03.730811,2025-12-13 03:13:07.570811,WARNING,758
2025-12-13 03:06:12.850811,2025-12-13 03:13:42.130811,WARNING,759
2025-12-13 03:07:39.250811,2025-12-13 03:15:08.530811,WARNING,760
2025-12-13 03:09:05.650811,2025-12-13 03:16:34.930811,WARNING,761
2025-12-13 03:10:32.050811,2025-12-13 03:18:01.330811,WARNING,762
2025-12-13 03:11:58.450811,2025-12-13 03:19:10.450811,WARNING,763
2025-12-13 03:13:24.850811,2025-12-13 03:20:36.850811,WARNING,764
2025-12-13 03:13:59.410811,2025-12-13 03:22:03.250811,WARNING,765
2025-12-13 03:15:25.810811,2025-12-13 03:23:29.650811,WARNING,766
2025-12-13 03:16:52.210811,2025-12-13 03:24:56.050811,WARNING,767
2025-12-13 03:18:01.330811,2025-12-13 03:26:22.450811,WARNING,768
2025-12-13 03:19:27.730811,2025-12-13 03:27:31.570811,WARNING,769
2025-12-13 03:20:54.130811,2025-12-13 03:28:57.970811,WARNING,770
2025-12-13 03:22:20.530811,2025-12-13 03:30:07.090811,WARNING,771
2025-12-13 03:23:46.930811,2025-12-13 03:30:41.650811,WARNING,772
2025-12-13 03:25:13.330811,2025-12-13 03:31:50.770811,WARNING,773
2025-12-13 03:26:39.730811,2025-12-13 03:33:17.170811,WARNING,774
2025-12-13 03:27:48.850811,2025-12-13 03:34:43.570811,WARNING,775
2025-12-13 03:29:15.250811,2025-12-13 03:35:52.690811,WARNING,776
2025-12-13 03:30:07.090811,2025-12-13 03:37:01.810811,WARNING,777
2025-12-13 03:30:58.930811,2025-12-13 03:38:28.210811,WARNING,778
2025-12-13 03:32:08.050811,2025-12-13 03:39:54.610811,WARNING,779
2025-12-13 03:33:34.450811,2025-12-13 03:40:46.450811,WARNING,780
2025-12-13 03:35:00.850811,2025-12-13 03:41:55.570811,WARNING,781
2025-12-13 03:36:09.970811,2025-12-13 03:43:21.970811,WARNING,782
2025-12-13 03:37:19.090811,2025-12-13 03:43:56.530811,CRITICAL,783
2025-12-13 03:38:45.490811,2025-12-13 03:44:48.370811,CRITICAL,784
2025-12-13 03:40:11.890811,2025-12-13 03:46:14.770811,CRITICAL,785
2025-12-13 03:41:03.730811,2025-12-13 03:47:06.610811,CRITICAL,786
2025-12-13 03:42:12.850811,2025-12-13 03:48:33.010811,CRITICAL,787
2025-12-13 03:43:21.970811,2025-12-13 03:49:59.410811,CRITICAL,788
2025-12-13 03:43:56.530811,2025-12-13 03:51:08.530811,CRITICAL,789
2025-12-13 03:45:05.650811,2025-12-13 03:51:43.090811,CRITICAL,790
2025-12-13 03:46:32.050811,2025-12-13 03:53:09.490811,CRITICAL,791
2025-12-13 03:47:23.890811,2025-12-13 03:54:01.330811,WARNING,792
2025-12-13 03:48:50.290811,2025-12-13 03:54:53.170811,WARNING,793
2025-12-13 03:50:16.690811,2025-12-13 03:56:02.290811,WARNING,794
2025-12-13 03:51:08.530811,2025-12-13 03:57:11.410811,WARNING,795
2025-12-13 03:52:00.370811,2025-12-13 03:58:20.530811,WARNING,796
2025-12-13 03:53:26.770811,2025-12-13 03:59:46.930811,WARNING,797
2025-12-13 03:54:01.330811,2025-12-13 04:00:56.050811,WARNING,798
2025-12-13 03:55:10.450811,2025-12-13 04:02:22.450811,WARNING,799
2025-12-13 03:56:19.570811,2025-12-13 04:03:31.570811,WARNING,800
2025-12-13 03:57:11.410811,2025-12-13 04:04:57.970811,WARNING,801
2025-12-13 03:58:37.810811,2025-12-13 04:05:49.810811,WARNING,802
2025-12-13 03:59:46.930811,2025-12-13 04:06:58.930811,WARNING,803
2025-12-13 04:01:13.330811,2025-12-13 04:08:08.050811,WARNING,804
2025-12-13 04:02:22.450811,2025-12-13 04:09:17.170811,CRITICAL,805
2025-12-13 04:03:48.850811,2025-12-13 04:10:43.570811,CRITICAL,806
2025-12-13 04:05:15.250811,2025-12-13 04:11:35.410811,CRITICAL,807
2025-12-13 04:06:07.090811,2025-12-13 04:12:44.530811,CRITICAL,808
2025-12-13 04:06:58.930811,2025-12-13 04:13:53.650811,CRITICAL,809
2025-12-13 04:08:25.330811,2025-12-13 04:15:02.770811,CRITICAL,810
2025-12-13 04:09:34.450811,2025-12-13 04:16:29.170811,WARNING,811
2025-12-13 04:10:43.570811,2025-12-13 04:17:55.570811,WARNING,812
2025-12-13 04:11:52.690811,2025-12-13 04:19:21.970811,WARNING,813
2025-12-13 04:13:01.810811,2025-12-13 04:20:31.090811,CRITICAL,814
2025-12-13 04:14:10.930811,2025-12-13 04:21:57.490811,CRITICAL,815
2025-12-13 04:15:20.050811,2025-12-13 04:23:06.610811,CRITICAL,816
2025-12-13 04:16:46.450811,2025-12-13 04:24:15.730811,CRITICAL,817
2025-12-13 04:18:12.850811,2025-12-13 04:25:42.130811,CRITICAL,818
2025-12-13 04:19:39.250811,2025-12-13 04:27:08.530811,CRITICAL,819
2025-12-13 04:20:48.370811,2025-12-13 04:28:34.930811,WARNING,820
2025-12-13 04:22:14.770811,2025-12-13 04:29:44.050811,WARNING,821
2025-12-13 04:23:23.890811,2025-12-13 04:30:53.170811,WARNING,822
2025-12-13 04:24:33.010811,2025-12-13 04:32:19.570811,WARNING,823
2025-12-13 04:25:59.410811,2025-12-13 04:33:28.690811,WARNING,824
2025-12-13 04:27:25.810811,2025-12-13 04:34:55.090811,WARNING,825
2025-12-13 04:28:52.210811,2025-12-13 04:36:21.490811,WARNING,826
2025-12-13 04:30:01.330811,2025-12-13 04:37:30.610811,WARNING,827
2025-12-13 04:31:10.450811,2025-12-13 04:38:57.010811,WARNING,828
2025-12-13 04:32:19.570811,2025-12-13 04:40:06.130811,WARNING,829
2025-12-13 04:33:45.970811,2025-12-13 04:41:32.530811,WARNING,830
2025-12-13 04:35:12.370811,2025-12-13 04:42:41.650811,WARNING,831
2025-12-13 04:36:38.770811,2025-12-13 04:44:08.050811,WARNING,832
2025-12-13 04:37:47.890811,2025-12-13 04:45:17.170811,WARNING,833
2025-12-13 04:39:14.290811,2025-12-13 04:46:26.290811,WARNING,834
2025-12-13 04:40:23.410811,2025-12-13 04:47:35.410811,WARNING,835
2025-12-13 04:41:49.810811,2025-12-13 04:48:44.530811,WARNING,836
2025-12-13 04:42:58.930811,2025-12-13 04:50:10.930811,WARNING,837
2025-12-13 04:44:25.330811,2025-12-13 04:51:37.330811,WARNING,838
2025-12-13 04:45:34.450811,2025-12-13 04:53:03.730811,WARNING,839
2025-12-13 04:46:43.570811,2025-12-13 04:54:30.130811,WARNING,840
2025-12-13 04:47:52.690811,2025-12-13 04:55:56.530811,WARNING,841
2025-12-13 04:49:01.810811,2025-12-13 04:57:22.930811,WARNING,842
2025-12-13 04:50:28.210811,2025-12-13 04:58:32.050811,WARNING,843
2025-12-13 04:51:54.610811,2025-12-13 04:59:41.170811,WARNING,844
2025-12-13 04:53:21.010811,2025-12-13 05:00:50.290811,WARNING,845
2025-12-13 04:54:47.410811,2025-12-13 05:02:16.690811,WARNING,846
2025-12-13 04:56:13.810811,2025-12-13 05:03:08.530811,WARNING,847
2025-12-13 04:57:40.210811,2025-12-13 05:04:34.930811,WARNING,848
2025-12-13 04:58:32.050811,2025-12-13 05:06:01.330811,WARNING,849
2025-12-13 04:59:58.450811,2025-12-13 05:07:10.450811,WARNING,850
2025-12-13 05:01:07.570811,2025-12-13 05:08:36.850811,WARNING,851
2025-12-13 05:02:16.690811,2025-12-13 05:10:03.250811,WARNING,852
2025-12-13 05:03:25.810811,2025-12-13 05:10:20.530811,WARNING,853
2025-12-13 05:04:52.210811,2025-12-13 05:10:55.090811,WARNING,854
2025-12-13 05:06:18.610811,2025-12-13 05:12:21.490811,WARNING,855
2025-12-13 05:07:27.730811,2025-12-13 05:13:47.890811,WARNING,856
2025-12-13 05:08:54.130811,2025-12-13 05:15:14.290811,WARNING,857
2025-12-13 05:10:20.530811,2025-12-13 05:16:23.410811,WARNING,858
2025-12-13 05:10:20.530811,2025-12-13 05:17:49.810811,WARNING,859
2025-12-13 05:11:12.370811,2025-12-13 05:19:16.210811,WARNING,860
2025-12-13 05:12:38.770811,2025-12-13 05:20:08.050811,WARNING,861
2025-12-13 05:14:05.170811,2025-12-13 05:20:59.890811,WARNING,862
2025-12-13 05:15:31.570811,2025-12-13 05:22:26.290811,WARNING,863
2025-12-13 05:16:40.690811,2025-12-13 05:23:35.410811,WARNING,864
2025-12-13 05:18:07.090811,2025-12-13 05:25:01.810811,WARNING,865
2025-12-13 05:19:16.210811,2025-12-13 05:26:28.210811,WARNING,866
2025-12-13 05:20:25.330811,2025-12-13 05:27:37.330811,WARNING,867
2025-12-13 05:21:17.170811,2025-12-13 05:28:29.170811,WARNING,868
2025-12-13 05:22:26.290811,2025-12-13 05:29:38.290811,WARNING,869
2025-12-13 05:23:52.690811,2025-12-13 05:31:04.690811,WARNING,870
2025-12-13 05:25:19.090811,2025-12-13 05:32:31.090811,WARNING,871
2025-12-13 05:26:45.490811,2025-12-13 05:33:40.210811,WARNING,872
2025-12-13 05:27:54.610811,2025-12-13 05:35:06.610811,WARNING,873
2025-12-13 05:28:46.450811,2025-12-13 05:36:33.010811,WARNING,874
2025-12-13 05:29:55.570811,2025-12-13 05:37:59.410811,WARNING,875
2025-12-13 05:31:21.970811,2025-12-13 05:38:51.250811,WARNING,876
2025-12-13 05:32:48.370811,2025-12-13 05:40:00.370811,WARNING,877
2025-12-13 05:33:57.490811,2025-12-13 05:41:09.490811,WARNING,878
2025-12-13 05:35:23.890811,2025-12-13 05:42:35.890811,WARNING,879
2025-12-13 05:36:50.290811,2025-12-13 05:43:27.730811,WARNING,880
2025-12-13 05:37:59.410811,2025-12-13 05:44:54.130811,WARNING,881
2025-12-13 05:39:08.530811,2025-12-13 05:45:45.970811,WARNING,882
2025-12-13 05:40:17.650811,2025-12-13 05:46:37.810811,WARNING,883
2025-12-13 05:41:26.770811,2025-12-13 05:48:04.210811,WARNING,884
2025-12-13 05:42:53.170811,2025-12-13 05:49:30.610811,WARNING,885
2025-12-13 05:43:45.010811,2025-12-13 05:50:39.730811,WARNING,886
2025-12-13 05:44:54.130811,2025-12-13 05:52:06.130811,WARNING,887
2025-12-13 05:46:03.250811,2025-12-13 05:53:15.250811,WARNING,888
2025-12-13 05:46:55.090811,2025-12-13 05:54:24.370811,WARNING,889
2025-12-13 05:48:21.490811,2025-12-13 05:55:50.770811,WARNING,890
2025-12-13 05:49:30.610811,2025-12-13 05:56:42.610811,WARNING,891
2025-12-13 05:50:57.010811,2025-12-13 05:57:51.730811,WARNING,892
2025-12-13 05:52:23.410811,2025-12-13 05:59:18.130811,WARNING,893
2025-12-13 05:53:32.530811,2025-12-13 06:00:44.530811,WARNING,894
2025-12-13 05:54:41.650811,2025-12-13 06:01:53.650811,WARNING,895
2025-12-13 05:56:08.050811,2025-12-13 06:03:20.050811,WARNING,896
2025-12-13 05:56:59.890811,2025-12-13 06:04:29.170811,WARNING,897
2025-12-13 05:58:09.010811,2025-12-13 06:05:55.570811,WARNING,898
2025-12-13 05:59:35.410811,2025-12-13 06:07:21.970811,WARNING,899
2025-12-13 06:00:44.530811,2025-12-13 06:08:48.370811,WARNING,900
2025-12-13 06:02:10.930811,2025-12-13 06:09:57.490811,WARNING,901
2025-12-13 06:03:37.330811,2025-12-13 06:11:23.890811,WARNING,902
2025-12-13 06:04:46.450811,2025-12-13 06:12:50.290811,WARNING,903
2025-12-13 06:06:12.850811,2025-12-13 06:14:16.690811,WARNING,904
2025-12-13 06:07:39.250811,2025-12-13 06:15:43.090811,WARNING,905
2025-12-13 06:09:05.650811,2025-12-13 06:16:52.210811,WARNING,906
2025-12-13 06:10:14.770811,2025-12-13 06:18:01.330811,WARNING,907
2025-12-13 06:11:41.170811,2025-12-13 06:19:27.730811,WARNING,908
2025-12-13 06:13:07.570811,2025-12-13 06:20:36.850811,WARNING,909
2025-12-13 06:14:33.970811,2025-12-13 06:22:03.250811,WARNING,910
2025-12-13 06:16:00.370811,2025-12-13 06:23:12.370811,CRITICAL,911
2025-12-13 06:17:09.490811,2025-12-13 06:24:21.490811,CRITICAL,912
2025-12-13 06:18:18.610811,2025-12-13 06:25:30.610811,CRITICAL,913
2025-12-13 06:19:45.010811,2025-12-13 06:26:57.010811,CRITICAL,914
2025-12-13 06:20:54.130811,2025-12-13 06:28:06.130811,CRITICAL,915
2025-12-13 06:22:20.530811,2025-12-13 06:29:32.530811,CRITICAL,916
2025-12-13 06:23:29.650811,2025-12-13 06:30:58.930811,WARNING,917
2025-12-13 06:24:38.770811,2025-12-13 06:32:08.050811,WARNING,918
2025-12-13 06:25:47.890811,2025-12-13 06:33:34.450811,WARNING,919
2025-12-13 06:27:14.290811,2025-12-13 06:34:43.570811,WARNING,920
2025-12-13 06:28:23.410811,2025-12-13 06:36:09.970811,WARNING,921
2025-12-13 06:29:49.810811,2025-12-13 06:37:36.370811,WARNING,922
2025-12-13 06:31:16.210811,2025-12-13 06:39:02.770811,WARNING,923
2025-12-13 06:32:25.330811,2025-12-13 06:40:11.890811,WARNING,924
2025-12-13 06:33:51.730811,2025-12-13 06:41:03.730811,WARNING,925
2025-12-13 06:35:00.850811,2025-12-13 06:42:12.850811,WARNING,926
2025-12-13 06:36:27.250811,2025-12-13 06:43:21.970811,CRITICAL,927
2025-12-13 06:37:53.650811,2025-12-13 06:44:48.370811,CRITICAL,928
2025-12-13 06:39:02.770811,2025-12-13 06:46:14.770811,CRITICAL,929
2025-12-13 06:40:29.170811,2025-12-13 06:47:41.170811,CRITICAL,930
2025-12-13 06:41:21.010811,2025-12-13 06:48:50.290811,CRITICAL,931
2025-12-13 06:42:30.130811,2025-12-13 06:50:16.690811,CRITICAL,932
2025-12-13 06:43:39.250811,2025-12-13 06:51:43.090811,WARNING,933
2025-12-13 06:45:05.650811,2025-12-13 06:52:52.210811,WARNING,934
2025-12-13 06:46:32.050811,2025-12-13 06:54:01.330811,WARNING,935
2025-12-13 06:47:58.450811,2025-12-13 06:55:10.450811,WARNING,936
2025-12-13 06:49:07.570811,2025-12-13 06:56:02.290811,WARNING,937
2025-12-13 06:50:33.970811,2025-12-13 06:57:11.410811,WARNING,938
2025-12-13 06:52:00.370811,2025-12-13 06:58:03.250811,WARNING,939
2025-12-13 06:52:52.210811,2025-12-13 06:59:29.650811,WARNING,940
2025-12-13 06:54:18.610811,2025-12-13 07:00:56.050811,WARNING,941
2025-12-13 06:55:27.730811,2025-12-13 07:01:47.890811,WARNING,942
2025-12-13 06:56:19.570811,2025-12-13 07:02:57.010811,WARNING,943
2025-12-13 06:57:28.690811,2025-12-13 07:03:48.850811,CRITICAL,944
2025-12-13 06:58:20.530811,2025-12-13 07:04:40.690811,CRITICAL,945
2025-12-13 06:59:46.930811,2025-12-13 07:06:07.090811,CRITICAL,946
2025-12-13 07:01:13.330811,2025-12-13 07:06:41.650811,CRITICAL,947
2025-12-13 07:01:47.890811,2025-12-13 07:08:08.050811,CRITICAL,948
2025-12-13 07:02:57.010811,2025-12-13 07:08:59.890811,CRITICAL,949
2025-12-13 07:04:06.130811,2025-12-13 07:10:26.290811,WARNING,950
2025-12-13 07:04:57.970811,2025-12-13 07:11:52.690811,WARNING,951
2025-12-13 07:06:24.370811,2025-12-13 07:13:01.810811,WARNING,952
2025-12-13 07:06:58.930811,2025-12-13 07:14:10.930811,WARNING,953
2025-12-13 07:08:25.330811,2025-12-13 07:15:37.330811,WARNING,954
2025-12-13 07:09:17.170811,2025-12-13 07:16:46.450811,WARNING,955
2025-12-13 07:10:43.570811,2025-12-13 07:17:55.570811,WARNING,956
2025-12-13 07:12:09.970811,2025-12-13 07:18:47.410811,WARNING,957
2025-12-13 07:13:01.810811,2025-12-13 07:19:39.250811,WARNING,958
2025-12-13 07:14:28.210811,2025-12-13 07:21:05.650811,WARNING,959
2025-12-13 07:15:54.610811,2025-12-13 07:22:32.050811,WARNING,960
2025-12-13 07:17:03.730811,2025-12-13 07:23:58.450811,WARNING,961
2025-12-13 07:17:55.570811,2025-12-13 07:25:24.850811,WARNING,962
2025-12-13 07:18:47.410811,2025-12-13 07:26:33.970811,WARNING,963
2025-12-13 07:19:56.530811,2025-12-13 07:28:00.370811,WARNING,964
2025-12-13 07:21:22.930811,2025-12-13 07:29:26.770811,WARNING,965
2025-12-13 07:22:49.330811,2025-12-13 07:30:53.170811,WARNING,966
2025-12-13 07:24:15.730811,2025-12-13 07:32:19.570811,WARNING,967
2025-12-13 07:25:42.130811,2025-12-13 07:33:28.690811,WARNING,968
2025-12-13 07:26:51.250811,2025-12-13 07:34:37.810811,WARNING,969
2025-12-13 07:28:17.650811,2025-12-13 07:35:46.930811,WARNING,970
2025-12-13 07:29:44.050811,2025-12-13 07:37:13.330811,WARNING,971
2025-12-13 07:31:10.450811,2025-12-13 07:38:39.730811,WARNING,972
2025-12-13 07:32:36.850811,2025-12-13 07:40:06.130811,WARNING,973
2025-12-13 07:33:45.970811,2025-12-13 07:41:15.250811,WARNING,974
2025-12-13 07:34:37.810811,2025-12-13 07:42:07.090811,CRITICAL,975
2025-12-13 07:36:04.210811,2025-12-13 07:43:16.210811,CRITICAL,976
2025-12-13 07:37:30.610811,2025-12-13 07:44:08.050811,CRITICAL,977
2025-12-13 07:38:57.010811,2025-12-13 07:45:34.450811,CRITICAL,978
2025-12-13 07:40:23.410811,2025-12-13 07:47:00.850811,CRITICAL,979
2025-12-13 07:41:15.250811,2025-12-13 07:48:09.970811,CRITICAL,980
2025-12-13 07:42:07.090811,2025-12-13 07:49:01.810811,WARNING,981
2025-12-13 07:43:33.490811,2025-12-13 07:50:28.210811,WARNING,982
2025-12-13 07:44:25.330811,2025-12-13 07:51:37.330811,WARNING,983
2025-12-13 07:45:51.730811,2025-12-13 07:52:11.890811,WARNING,984
2025-12-13 07:47:18.130811,2025-12-13 07:53:38.290811,WARNING,985
2025-12-13 07:48:27.250811,2025-12-13 07:55:04.690811,WARNING,986
2025-12-13 07:49:19.090811,2025-12-13 07:56:13.810811,WARNING,987
2025-12-13 07:50:45.490811,2025-12-13 07:57:22.930811,WARNING,988
2025-12-13 07:51:37.330811,2025-12-13 07:58:49.330811,WARNING,989
2025-12-13 07:52:29.170811,2025-12-13 07:59:58.450811,WARNING,990
2025-12-13 07:53:55.570811,2025-12-13 08:00:50.290811,WARNING,991
2025-12-13 07:55:21.970811,2025-12-13 08:02:16.690811,WARNING,992
2025-12-13 07:56:31.090811,2025-12-13 08:03:43.090811,WARNING,993
2025-12-13 07:57:40.210811,2025-12-13 08:04:34.930811,WARNING,994
2025-12-13 07:59:06.610811,2025-12-13 08:06:01.330811,WARNING,995
2025-12-13 08:00:15.730811,2025-12-13 08:07:10.450811,WARNING,996
2025-12-13 08:01:07.570811,2025-12-13 08:08:36.850811,WARNING,997
2025-12-13 08:02:33.970811,2025-12-13 08:10:03.250811,WARNING,998
2025-12-13 08:04:00.370811,2025-12-13 08:11:29.650811,WARNING,999
2025-12-13 08:04:52.210811,2025-12-13 08:12:56.050811,WARNING,1000
2025-12-13 08:06:18.610811,2025-12-13 08:14:22.450811,WARNING,1001
2025-12-13 08:07:27.730811,2025-12-13 08:15:31.570811,WARNING,1002
2025-12-13 08:08:54.130811,2025-12-13 08:16:57.970811,WARNING,1003
2025-12-13 08:10:20.530811,2025-12-13 08:18:24.370811,WARNING,1004
2025-12-13 08:11:46.930811,2025-12-13 08:19:33.490811,WARNING,1005
2025-12-13 08:13:13.330811,2025-12-13 08:20:59.890811,WARNING,1006
2025-12-13 08:14:22.450811,2025-12-13 08:22:26.290811,WARNING,1007
2025-12-13 08:15:48.850811,2025-12-13 08:23:18.130811,WARNING,1008
2025-12-13 08:17:15.250811,2025-12-13 08:24:44.530811,WARNING,1009
2025-12-13 08:18:41.650811,2025-12-13 08:26:10.930811,WARNING,1010
2025-12-13 08:19:50.770811,2025-12-13 08:27:20.050811,WARNING,1011
2025-12-13 08:21:17.170811,2025-12-13 08:28:29.170811,CRITICAL,1012
2025-12-13 08:22:43.570811,2025-12-13 08:29:55.570811,CRITICAL,1013
2025-12-13 08:23:35.410811,2025-12-13 08:31:21.970811,CRITICAL,1014
2025-12-13 08:25:01.810811,2025-12-13 08:32:48.370811,CRITICAL,1015
2025-12-13 08:26:28.210811,2025-12-13 08:33:57.490811,CRITICAL,1016
2025-12-13 08:27:37.330811,2025-12-13 08:35:23.890811,CRITICAL,1017
2025-12-13 08:28:46.450811,2025-12-13 08:36:50.290811,WARNING,1018
2025-12-13 08:30:12.850811,2025-12-13 08:37:42.130811,WARNING,1019
2025-12-13 08:31:39.250811,2025-12-13 08:39:08.530811,WARNING,1020
2025-12-13 08:33:05.650811,2025-12-13 08:40:17.650811,WARNING,1021
2025-12-13 08:34:14.770811,2025-12-13 08:41:44.050811,WARNING,1022
2025-12-13 08:35:41.170811,2025-12-13 08:43:10.450811,WARNING,1023
2025-12-13 08:37:07.570811,2025-12-13 08:44:36.850811,WARNING,1024
2025-12-13 08:37:59.410811,2025-12-13 08:46:03.250811,WARNING,1025
2025-12-13 08:39:25.810811,2025-12-13 08:47:12.370811,CRITICAL,1026
2025-12-13 08:40:34.930811,2025-12-13 08:48:04.210811,CRITICAL,1027
2025-12-13 08:42:01.330811,2025-12-13 08:49:30.610811,CRITICAL,1028
2025-12-13 08:43:27.730811,2025-12-13 08:50:22.450811,CRITICAL,1029
2025-12-13 08:44:54.130811,2025-12-13 08:51:48.850811,CRITICAL,1030
2025-12-13 08:46:20.530811,2025-12-13 08:53:15.250811,CRITICAL,1031
2025-12-13 08:47:29.650811,2025-12-13 08:54:41.650811,WARNING,1032
2025-12-13 08:48:21.490811,2025-12-13 08:56:08.050811,WARNING,1033
2025-12-13 08:49:47.890811,2025-12-13 08:57:17.170811,WARNING,1034
2025-12-13 08:50:39.730811,2025-12-13 08:58:26.290811,WARNING,1035
2025-12-13 08:52:06.130811,2025-12-13 08:59:35.410811,CRITICAL,1036
2025-12-13 08:53:32.530811,2025-12-13 09:01:01.810811,CRITICAL,1037
2025-12-13 08:54:58.930811,2025-12-13 09:02:10.930811,CRITICAL,1038
2025-12-13 08:56:25.330811,2025-12-13 09:03:20.050811,CRITICAL,1039
2025-12-13 08:57:34.450811,2025-12-13 09:04:11.890811,CRITICAL,1040
2025-12-13 08:58:26.290811,2025-12-13 09:05:38.290811,CRITICAL,1041
2025-12-13 08:59:52.690811,2025-12-13 09:07:04.690811,WARNING,1042
2025-12-13 09:01:19.090811,2025-12-13 09:08:13.810811,WARNING,1043
2025-12-13 09:02:28.210811,2025-12-13 09:09:40.210811,WARNING,1044
2025-12-13 09:03:37.330811,2025-12-13 09:10:49.330811,WARNING,1045
2025-12-13 09:04:29.170811,2025-12-13 09:11:41.170811,WARNING,1046
2025-12-13 09:05:55.570811,2025-12-13 09:13:07.570811,WARNING,1047
2025-12-13 09:07:21.970811,2025-12-13 09:14:16.690811,WARNING,1048
2025-12-13 09:08:31.090811,2025-12-13 09:15:43.090811,WARNING,1049
2025-12-13 09:09:57.490811,2025-12-13 09:17:09.490811,WARNING,1050
2025-12-13 09:10:49.330811,2025-12-13 09:18:18.610811,WARNING,1051
2025-12-13 09:11:58.450811,2025-12-13 09:19:27.730811,WARNING,1052
