timestamp,V_batt,I_batt,T_batt,V_solar,I_solar,V_bus,I_bus,T_eps,SOC,anomaly_type,orbit_sunlight,P_batt,P_solar,P_bus,converter_ratio,charge_efficiency,delta_V_batt,delta_I_batt,delta_T_batt,delta_V_bus,delta_I_bus,delta_SOC,rolling_std_V_batt,rolling_mean_V_batt,rolling_std_I_batt,rolling_mean_I_batt,rolling_std_T_batt,rolling_mean_T_batt,V_batt_V_bus_ratio,power_balance
2025-12-12 22:30:01.330811,8.205,1.026,-2.0,17.916,0.72,8.181,0.49,-0.4,74.6,normal,True,8.418330000000001,12.899519999999999,4.00869,0.4566309444072337,0.6526080040187543,0.7640000000000002,1.52,5.7,0.7609999999999992,0.008000000000000007,45.99999999999999,0.29189840317783594,7.5237,0.6556388318104416,-0.4295,21.123141601360103,-2.0600000000000045,1.002933626696003,0.47249999999999837
2025-12-12 22:30:18.610811,8.168,1.893,4.4,16.079,1.26,8.106,0.492,4.4,72.1,normal,True,15.462024,20.25954,3.988152,0.5041358293426208,0.7631971900645325,-0.03700000000000081,0.867,6.4,-0.07499999999999929,0.0020000000000000018,-2.5,0.35454679991973803,7.5931000000000015,0.9854067406124384,-0.201,20.959686172374894,-0.5200000000000041,1.007648655317049,0.8093640000000017
2025-12-12 22:30:35.890811,8.146,2.48,11.2,16.867,1.965,8.039,0.519,10.0,70.3,normal,True,20.202080000000002,33.143655,4.172241,0.4766111341673089,0.6095308438372292,-0.021999999999998465,0.587,6.799999999999999,-0.06700000000000017,0.027000000000000024,-1.7999999999999972,0.395697710099227,7.6427000000000005,1.2916444987345004,0.09119999999999999,20.908661150611973,1.689999999999996,1.013310113198159,8.769334
2025-12-12 22:30:53.170811,8.026,0.978,11.7,17.058,0.75,8.02,0.516,9.1,64.6,normal,True,7.849428,12.7935,4.13832,0.47016062844413176,0.6135481299097197,-0.120000000000001,-1.502,0.5,-0.019000000000000128,-0.0030000000000000027,-5.700000000000003,0.38690827221850177,7.7197000000000005,1.3039243161404006,0.23419999999999996,20.631855089750022,3.9299999999999953,1.0007481296758105,0.805752
2025-12-12 22:31:10.450811,8.304,2.229,11.8,16.135,1.49,8.193,0.53,10.6,78.8,normal,True,18.509616,24.041150000000002,4.34229,0.5077781220948249,0.7699139184273631,0.27800000000000047,1.2510000000000001,0.10000000000000142,0.17300000000000004,0.014000000000000012,14.200000000000003,0.41745500090162296,7.8013,1.2367369252279223,0.6319999999999999,9.444369280746598,-0.6500000000000042,1.0135481508604907,1.1892440000000004
2025-12-12 22:31:27.730811,8.315,1.407,11.7,15.193,1.111,8.245,0.518,10.1,79.3,normal,True,11.699205,16.879423,4.27091,0.5426841308497334,0.6931045569507915,0.010999999999999233,-0.8220000000000001,-0.10000000000000142,0.0519999999999996,-0.01200000000000001,0.5,0.385755550114891,7.9133,1.197611159303755,0.8154,9.627529970523721,1.4599999999999957,1.0084899939357186,0.9093080000000002
2025-12-12 22:31:45.010811,8.145,2.441,12.9,15.238,1.705,8.009,0.534,11.1,69.3,normal,True,19.881944999999998,25.98079,4.2768060000000006,0.5255939099619373,0.7652555984633261,-0.16999999999999993,1.0339999999999998,1.200000000000001,-0.23599999999999888,0.016000000000000014,-10.0,0.35631297104277854,7.9816,1.2096651556893283,1.1027,9.44340451791028,3.6699999999999955,1.016980896491447,1.8220390000000002
2025-12-12 22:32:02.290811,8.141,1.389,12.6,15.955,1.054,8.07,0.555,10.3,69.3,normal,True,11.307849000000001,16.816570000000002,4.47885,0.5057975556251959,0.6724230327587611,-0.0039999999999995595,-1.0519999999999998,-0.3000000000000007,0.06099999999999994,0.02100000000000002,0.0,0.34928894438081753,8.020900000000001,1.0753773549575771,1.2893000000000001,8.68022017129876,5.819999999999995,1.0087980173482032,1.0298710000000009
2025-12-12 22:32:19.570811,8.229,2.474,13.3,15.649,1.812,8.087,0.561,11.0,74.3,normal,True,20.358546,28.355988,4.5368070000000005,0.516774234775385,0.7179628514442875,0.08799999999999919,1.0850000000000002,0.7000000000000011,0.01699999999999946,0.006000000000000005,5.0,0.2503930243969808,8.112,0.9373058376716407,1.5823,7.339156778692095,7.989999999999995,1.0175590453814765,3.460634999999999
2025-12-12 22:32:36.850811,8.036,1.449,12.6,15.056,1.159,7.952,0.558,11.4,62.4,normal,True,11.644164,17.449904,4.437216,0.5281615302869288,0.667291006300092,-0.19299999999999962,-1.0250000000000001,-0.7000000000000011,-0.1349999999999998,-0.0030000000000000027,-11.899999999999999,0.09684036119075963,8.1715,0.5996390025117929,1.7766000000000002,4.928781684036028,10.019999999999996,1.01056338028169,1.3685239999999999
2025-12-12 22:32:54.130811,8.212,2.514,13.0,17.28,1.926,8.104,0.576,12.9,74.3,normal,True,20.644968,33.28128,4.667903999999999,0.4689814814814814,0.6203177281643013,0.17600000000000016,1.0649999999999997,0.40000000000000036,0.15199999999999925,0.017999999999999905,11.899999999999999,0.09713427132926823,8.1722,0.576873411879365,1.9254000000000002,2.5934961388485873,11.519999999999996,1.0133267522211253,7.968408000000005
2025-12-12 22:32:54.130811,6.011,-1.369,12.9,15.498,0.821,5.89,0.589,12.1,14.1,batt_undervoltage,True,-8.229059,12.723857999999998,3.4692099999999995,0.38004903858562394,0.0,-2.2009999999999996,-3.883,-0.09999999999999964,-2.2139999999999995,0.013000000000000012,-60.199999999999996,0.6904441807030199,7.9565,1.1917775519505878,1.5992,0.7087547765861911,12.369999999999996,1.0205432937181664,17.483707
2025-12-12 22:33:11.410811,8.202,1.3,12.5,17.908,0.93,8.133,0.596,13.2,71.8,normal,True,10.662600000000001,16.65444,4.847268,0.45415456779093133,0.6402256695511828,2.191,2.669,-0.40000000000000036,2.2429999999999994,0.007000000000000006,57.699999999999996,0.6923763347261999,7.9620999999999995,1.1526527664479018,1.4812,0.5773502691899925,12.499999999999996,1.0084839542604207,1.1445720000000001
2025-12-12 22:33:11.410811,8.583,0.493,0.2,15.291,0.566,8.099,0.569,-6.5,67.8,batt_overvoltage,True,4.231419,8.654706,4.608331,0.5296579687397815,0.488915394699716,0.3810000000000002,-0.807,-12.3,-0.03399999999999892,-0.027000000000000024,-4.0,0.719943948435493,8.0178,1.1859024739740527,1.4327,3.9500351615875604,11.349999999999996,1.0597604642548464,-0.18504400000000043
2025-12-12 22:33:28.690811,8.068,2.441,12.9,16.307,1.722,7.955,0.601,13.2,65.6,normal,True,19.693987999999997,28.080653999999996,4.780955,0.48782731342368313,0.7013365144558243,-0.5150000000000006,1.948,12.700000000000001,-0.14400000000000013,0.03200000000000003,-2.200000000000003,0.7133577565912403,7.994199999999999,1.2034839656412364,1.4539,3.979167975567013,11.459999999999997,1.0142049025769955,3.6057109999999986
2025-12-12 22:33:45.970811,8.126,2.502,13.2,17.578,1.838,7.992,0.595,12.2,68.7,normal,True,20.331251999999996,32.308364,4.75524,0.45465923313232454,0.6292875739545338,0.05799999999999983,0.06099999999999994,0.29999999999999893,0.03699999999999992,-0.006000000000000005,3.1000000000000085,0.7063835989665156,7.9753,1.247743492157833,1.5634000000000001,4.0173097687106605,11.609999999999996,1.0167667667667668,7.221872000000002
2025-12-12 22:34:03.250811,8.358,1.51,14.2,17.208,1.087,8.254,0.617,12.2,81.1,normal,True,12.62058,18.705095999999998,5.092718,0.4796606229660623,0.6747134577657341,0.2320000000000011,-0.9919999999999998,1.0,0.26199999999999957,0.02200000000000002,12.399999999999991,0.7152252481250604,7.996600000000001,1.2091212649413352,1.4703000000000002,4.084169982315229,11.739999999999995,1.0125999515386481,0.9917979999999975
2025-12-12 22:34:20.530811,8.223,2.493,14.4,16.655,1.746,8.122,0.615,12.8,75.8,normal,True,20.499939,29.07963,4.99503,0.4876613629540678,0.7049587288421483,-0.1349999999999998,0.9829999999999999,0.20000000000000107,-0.13199999999999967,-0.0020000000000000018,-5.299999999999997,0.7175310755949482,8.0048,1.2505639661102248,1.5806999999999998,4.165146389317524,11.919999999999996,1.012435360748584,3.5846610000000005
2025-12-12 22:34:37.810811,7.992,2.517,14.1,17.809,1.875,7.839,0.615,14.0,59.5,normal,True,20.115864,33.391875,4.820985,0.4401707002077601,0.6024179235218148,-0.23100000000000076,0.02400000000000002,-0.3000000000000007,-0.2829999999999995,0.0,-16.299999999999997,0.7132039524412187,7.9811,1.254045896732298,1.585,4.202115869151891,11.999999999999996,1.0195177956371986,8.455026
2025-12-12 22:34:55.090811,8.07,2.517,14.5,16.187,1.695,7.929,0.637,14.2,65.0,normal,True,20.31219,27.436965000000004,5.050773,0.48983752393896335,0.7403220436371151,0.07800000000000029,0.0,0.40000000000000036,0.08999999999999986,0.02200000000000002,5.5,0.71357569870181,7.9845,1.286241104061669,1.6918,4.274588999086521,12.189999999999994,1.0177828225501324,2.074002000000003
2025-12-12 22:35:12.370811,8.311,2.502,14.8,17.067,1.854,8.137,0.637,14.3,77.7,normal,True,20.794121999999998,31.642218000000003,5.183269,0.4767680318743775,0.657163856212608,0.24099999999999966,-0.015000000000000124,0.3000000000000007,0.20800000000000018,0.0,12.700000000000003,0.7177571858071339,7.9944000000000015,1.2853941202776866,1.6905999999999999,4.349725406403436,12.369999999999994,1.021383802384171,5.664827000000005
2025-12-12 22:35:29.650811,8.147,0.429,14.1,15.471,0.576,8.14,0.636,12.6,70.1,normal,True,3.495063,8.911296,5.177040000000001,0.5261456919397582,0.3922059148298968,-0.1639999999999997,-2.073,-0.7000000000000011,0.0030000000000001137,-0.0010000000000000009,-7.6000000000000085,0.17312166563175596,8.208,0.8677777749324258,1.8704,4.382401675388152,12.489999999999997,1.0008599508599507,0.23919299999999932
2025-12-12 22:35:46.930811,7.993,2.504,13.5,16.12,1.859,7.831,0.647,12.7,60.0,normal,True,20.014472,29.967080000000003,5.066657,0.4857940446650124,0.6678819557994973,-0.15399999999999991,2.075,-0.5999999999999996,-0.30900000000000016,0.01100000000000001,-10.099999999999994,0.18605880193578528,8.187100000000001,0.8633575028791863,1.9907999999999997,4.394049005947375,12.589999999999996,1.020687013152854,4.885951000000001
2025-12-12 22:36:04.210811,8.218,2.51,14.9,17.705,1.875,8.087,0.647,12.1,74.4,normal,True,20.62718,33.196875,5.232289,0.4567636260943237,0.6213590887696507,0.22499999999999964,0.005999999999999783,1.4000000000000004,0.25599999999999934,0.0,14.400000000000006,0.1258113225782569,8.1506,0.6934463449563649,2.1925,0.6653319973271133,14.059999999999997,1.0161988376406579,7.337406
2025-12-12 22:36:21.490811,7.967,0.397,14.7,16.571,0.544,7.958,0.629,12.8,59.6,normal,True,3.162899,9.014624000000001,5.005582,0.48023655784201313,0.3508631086554469,-0.25100000000000033,-2.1129999999999995,-0.20000000000000107,-0.12899999999999956,-0.018000000000000016,-14.800000000000004,0.13675708391158814,8.1405,0.8864463949450736,1.9880999999999998,0.550151494287989,14.239999999999995,1.0011309374214625,0.8461430000000014
2025-12-12 22:36:38.770811,8.109,1.334,14.6,15.287,1.118,8.038,0.661,13.2,68.1,normal,True,10.817406,17.090866000000002,5.313118,0.5258062405965853,0.6329349255912485,0.14200000000000035,0.937,-0.09999999999999964,0.08000000000000007,0.03200000000000003,8.499999999999993,0.13706267828179527,8.1388,0.8881576499198305,1.8712999999999997,0.41846279537345715,14.379999999999995,1.0088330430455337,0.9603420000000016
2025-12-12 22:36:56.050811,8.053,1.186,13.8,15.599,1.031,8.0,0.669,12.9,64.2,normal,True,9.550858,16.082569,5.352,0.5128533880376948,0.5938639529542824,-0.05599999999999916,-0.14800000000000013,-0.7999999999999989,-0.038000000000000256,0.008000000000000007,-3.8999999999999915,0.11502951312115284,8.1083,0.9084796151324013,1.8389,0.45509461775741,14.339999999999995,1.006625,1.1797109999999993
2025-12-12 22:37:13.330811,8.338,2.51,14.9,17.022,1.772,8.229,0.67,13.2,80.2,normal,True,20.928379999999997,30.162983999999998,5.51343,0.48343320408882623,0.69384315557108,0.28499999999999837,1.3239999999999998,1.0999999999999996,0.2289999999999992,0.0010000000000000009,16.0,0.13223279136096244,8.1198,0.9098544694375911,1.8405999999999998,0.4886489310112483,14.389999999999997,1.0132458378903877,3.7211740000000013
2025-12-12 22:37:30.610811,8.301,1.72,15.4,16.244,1.274,8.237,0.674,13.6,80.1,normal,True,14.27772,20.694856,5.551738,0.5070795370598374,0.6899163734214918,-0.036999999999999034,-0.7899999999999998,0.5,0.008000000000000895,0.0040000000000000036,-0.10000000000000853,0.13512220806037906,8.1507,0.8783837999416907,1.7609,0.5692099788308995,14.519999999999992,1.0077698191088988,0.8653980000000008
2025-12-12 22:37:47.890811,8.23,1.133,16.6,16.487,0.948,8.166,0.689,14.6,74.8,normal,True,9.32459,15.629675999999998,5.626374,0.4952993267422819,0.596595220527924,-0.07099999999999973,-0.587,1.200000000000001,-0.07099999999999973,0.014999999999999902,-5.299999999999997,0.1339726754893674,8.1667,0.8547285794007633,1.6224999999999998,0.8692908987602276,14.729999999999995,1.0078373744795495,0.6787119999999973
2025-12-12 22:38:05.170811,8.09,1.91,16.1,16.087,1.433,7.99,0.687,15.1,66.6,normal,True,15.451899999999998,23.052671,5.48913,0.4966743333126127,0.670286753322424,-0.14000000000000057,0.7769999999999999,-0.5,-0.17600000000000016,-0.0019999999999998908,-8.200000000000003,0.12548324367996547,8.1446,0.8061663806766785,1.5633,0.972053953692696,14.859999999999996,1.0125156445556946,2.1116410000000014
2025-12-12 22:38:22.450811,8.026,2.517,16.9,17.424,1.861,7.922,0.685,15.5,63.3,normal,True,20.201442,32.426064,5.42657,0.45466023875114786,0.6230001273049977,-0.06400000000000006,0.607,0.7999999999999972,-0.0680000000000005,-0.0020000000000000018,-3.299999999999997,0.1309412506092409,8.1325,0.7480397271090202,1.7721,1.1207140580900845,15.139999999999997,1.013127997980308,6.798051999999997
2025-12-12 22:38:39.730811,8.288,0.953,16.3,17.748,0.829,8.218,0.68,14.9,77.6,normal,True,7.898464,14.713092,5.588240000000001,0.46303808879873787,0.5368323667112256,0.26200000000000045,-1.564,-0.5999999999999979,0.29600000000000026,-0.0050000000000000044,14.299999999999997,0.12924051652292556,8.161999999999999,0.7401770058573844,1.6169999999999998,1.0097304370753282,15.419999999999996,1.0085178875638843,1.2263879999999991
2025-12-12 22:38:57.010811,8.01,0.718,16.9,15.274,0.817,7.987,0.706,14.8,62.8,normal,True,5.75118,12.478857999999999,5.638821999999999,0.5229147571035747,0.46087390368573794,-0.27800000000000047,-0.235,0.5999999999999979,-0.23099999999999987,0.025999999999999912,-14.799999999999997,0.1357978890361251,8.141200000000001,0.7165025858680176,1.4378,1.090157990589091,15.619999999999996,1.0028796794791537,1.0888559999999998
2025-12-12 22:38:57.010811,7.904,2.129,9.6,15.407,1.573,6.973,0.554,61.8,54.6,eps_overheat,True,16.827616,24.235211,3.863042,0.45258648666190693,0.6943457599770846,-0.10599999999999987,1.411,-7.299999999999999,-1.0140000000000002,-0.1519999999999999,-8.199999999999996,0.14586557738777034,8.1349,0.6424686762792428,1.611,2.1982063395213505,15.109999999999994,1.1335149863760219,3.5445530000000005
2025-12-12 22:38:57.010811,7.882,-2.1,67.6,15.967,1.335,8.003,0.678,-2.4,64.1,batt_overheat,True,-16.5522,21.315945,5.4260340000000005,0.5012212688670382,0.0,-0.02200000000000024,-4.229,57.99999999999999,1.0300000000000002,0.124,9.499999999999993,0.1665418199065276,8.1122,1.34290110498792,1.2675999999999998,16.72499460222471,20.409999999999997,0.9848806697488441,32.442111
2025-12-12 22:39:14.290811,8.057,2.476,17.3,17.719,1.537,7.9,0.691,15.1,63.2,normal,True,19.949132000000002,27.234103,5.4589,0.44584908854901517,0.7325055648060081,0.1750000000000007,4.5760000000000005,-50.3,-0.10299999999999976,0.0129999999999999,-0.8999999999999915,0.16638856798336857,8.1126,1.3951348959071226,1.3965999999999998,16.60750834211245,20.759999999999998,1.019873417721519,1.826070999999999
2025-12-12 22:39:31.570811,8.198,2.395,18.5,15.531,1.763,8.077,0.71,15.6,72.3,normal,True,19.63421,27.381153,5.7346699999999995,0.5200566608718048,0.7170702417096898,0.14100000000000001,-0.08099999999999996,1.1999999999999993,0.1769999999999996,0.019000000000000017,9.099999999999994,0.15044171998189648,8.098600000000001,1.3853773212458123,1.3851,16.50506992815646,21.119999999999997,1.0149808097065742,2.012273000000002
2025-12-12 22:39:48.850811,8.321,1.112,18.4,15.504,0.98,8.281,0.716,15.4,80.0,normal,True,9.252952,15.193919999999999,5.929196,0.5341202270381837,0.6089904382805755,0.12299999999999933,-1.283,-0.10000000000000142,0.20400000000000063,0.006000000000000005,7.700000000000003,0.15353262411183807,8.1006,1.3823848997696373,1.3243,16.41657698791077,21.419999999999995,1.0048303345006642,0.011771999999997895
2025-12-12 22:39:48.850811,8.551,2.309,8.9,16.591,1.837,7.81,0.713,3.2,57.9,batt_overvoltage,True,19.744259000000003,30.477667,5.568529999999999,0.47073714664577176,0.6478271122261426,0.23000000000000043,1.197,-9.499999999999998,-0.471000000000001,-0.0030000000000000027,-22.1,0.20762201232046926,8.1327,1.4139634169399309,1.4419,16.842819109506486,20.65,1.0948783610755441,5.164877999999998
2025-12-12 22:40:06.130811,7.948,0.959,17.1,15.653,0.947,7.922,0.691,15.0,58.4,normal,True,7.622132,14.823390999999999,5.474101999999999,0.5061010668881364,0.5141962456498651,-0.6029999999999998,-1.35,8.200000000000001,0.1120000000000001,-0.02200000000000002,0.5,0.21557068961763545,8.118500000000001,1.4109597836618555,1.3468,16.815749892420673,20.749999999999996,1.003281999495077,1.727157
2025-12-12 22:40:23.410811,7.939,2.492,17.3,17.458,1.862,7.813,0.704,15.4,58.3,normal,True,19.783988,32.506796,5.5003519999999995,0.4475312177798144,0.6086108271021236,-0.009000000000000341,1.533,0.1999999999999993,-0.10899999999999999,0.013000000000000012,-0.10000000000000142,0.22139547320475197,8.1098,1.4086762935465333,1.3443,16.806047192074153,20.79,1.016126967874056,7.222456000000001
2025-12-12 22:40:40.690811,7.961,2.023,17.5,16.852,1.406,7.881,0.702,16.3,60.0,normal,True,16.105103000000003,23.693911999999997,5.532462,0.4676596249703299,0.6797148145059374,0.02200000000000024,-0.46899999999999986,0.1999999999999993,0.0680000000000005,-0.0020000000000000018,1.7000000000000028,0.216239810293006,8.0771,1.4162684969862018,1.4513,16.774679993635953,20.909999999999997,1.010150996066489,2.0563469999999944
2025-12-12 22:40:57.970811,8.078,2.478,18.1,17.692,1.586,7.927,0.701,15.9,64.7,normal,True,20.017284,28.059512,5.556826999999999,0.4480556183585801,0.7133867474245453,0.1169999999999991,0.45500000000000007,0.6000000000000014,0.045999999999999375,-0.0010000000000000009,4.700000000000003,0.2149606940814991,8.0839,1.424350616167866,1.6273,16.747076030028552,21.029999999999994,1.0190488204869432,2.485401000000002
2025-12-12 22:41:15.250811,8.194,0.435,17.4,15.49,0.641,8.159,0.705,15.8,71.8,normal,True,3.5643900000000004,9.92909,5.752095,0.5267269205939316,0.35898455951149605,0.11600000000000144,-2.043,-0.7000000000000028,0.2320000000000011,0.0040000000000000036,7.099999999999994,0.20742358700120148,8.1129,1.458381328734018,1.4579,16.332071379820658,21.809999999999995,1.0042897413898761,0.6126050000000003
2025-12-12 22:41:32.530811,8.129,0.845,17.1,15.686,0.859,8.101,0.705,15.6,69.6,normal,True,6.869005,13.474274,5.7112050000000005,0.5164477878362872,0.5097866497296997,-0.06500000000000128,0.41,-0.29999999999999716,-0.05799999999999983,0.0,-2.200000000000003,0.19092302113679518,8.1376,0.8159232262358473,1.7524000000000002,2.8099822063495146,16.759999999999998,1.0034563634119242,0.8940639999999993
2025-12-12 22:41:32.530811,7.901,-1.806,59.7,15.072,1.06,7.992,0.698,4.2,64.1,batt_overheat,True,-14.269206,15.97632,5.578416,0.5302547770700637,0.0,-0.22799999999999976,-2.651,42.6,-0.10900000000000087,-0.007000000000000006,-5.5,0.20415516974432477,8.122,1.345636470638006,1.3241999999999998,13.883803513446935,20.999999999999993,0.9886136136136136,24.667109999999997
2025-12-12 22:41:49.810811,8.025,1.683,18.1,16.507,1.289,7.947,0.714,15.9,63.4,normal,True,13.506075000000001,21.277523000000002,5.674157999999999,0.481432119706791,0.6347578616176328,0.12400000000000055,3.489,-41.6,-0.04499999999999993,0.016000000000000014,-0.6999999999999957,0.20432928217843807,8.1047,1.300771907582399,1.2530000000000001,13.892380005680225,20.959999999999997,1.0098150245375614,2.097290000000002
2025-12-12 22:42:07.090811,8.272,0.549,17.6,17.38,0.646,8.235,0.698,15.3,77.1,normal,True,4.541328000000001,11.22748,5.748029999999999,0.4738204833141542,0.4044832856527022,0.2469999999999999,-1.134,-0.5,0.28799999999999937,-0.016000000000000014,13.699999999999996,0.19908613434613923,8.0998,1.3196003645885444,1.1967,13.91105076309244,20.88,1.0044930176077718,0.9381219999999999
2025-12-12 22:42:24.370811,8.191,2.521,18.6,17.343,1.964,8.009,0.704,15.2,70.7,normal,True,20.649511,34.061652,5.638336,0.4618001499163928,0.6062392687236661,-0.08099999999999952,1.972,1.0,-0.2259999999999991,0.006000000000000005,-6.3999999999999915,0.12844955776057726,8.0638,1.3409851643888935,1.2179,13.307996760511303,21.849999999999998,1.022724435010613,7.773805000000002
2025-12-12 22:42:41.650811,8.194,2.196,17.8,14.984,1.684,8.009,0.528,14.7,74.5,oscillation_coupled,True,17.994024000000003,25.233055999999998,4.228752,0.534503470368393,0.7131131480863834,0.0030000000000001137,-0.32499999999999973,-0.8000000000000007,0.0,-0.17599999999999993,3.799999999999997,0.12735968313751656,8.0884,1.3711635124148307,1.3416000000000001,13.28205138105144,21.919999999999998,1.0230990136096891,3.0102799999999945
2025-12-12 22:42:41.650811,8.203,2.506,18.4,16.023,1.997,8.058,0.71,15.2,72.9,normal,True,20.556717999999996,31.997931,5.7211799999999995,0.5029020782624977,0.6424389751949898,0.008999999999998565,0.3099999999999996,0.5999999999999979,0.04899999999999949,0.18199999999999994,-1.5999999999999943,0.1201053241488042,8.114799999999999,1.372475136386812,1.343,13.244038491168663,22.029999999999998,1.017994539587987,5.720033000000005
2025-12-12 22:42:58.930811,8.322,1.874,19.8,15.822,1.403,8.231,0.688,16.2,80.6,normal,True,15.595428,22.198266,5.662927999999999,0.5202250031601567,0.7025516317355599,0.11899999999999977,-0.6319999999999997,1.4000000000000021,0.17300000000000004,-0.02200000000000002,7.699999999999989,0.12296020132999337,8.1509,1.3650613702117724,1.3281,13.176426762298792,22.259999999999998,1.0110557647916412,0.9399100000000011
2025-12-12 22:43:16.210811,8.166,2.485,19.8,16.917,1.675,8.054,0.683,15.5,71.6,normal,True,20.29251,28.335975000000005,5.500882000000001,0.4760891411006679,0.7161394658203926,-0.1559999999999988,0.6109999999999998,0.0,-0.1769999999999996,-0.004999999999999893,-9.0,0.12028304581740826,8.1597,1.3657181912011624,1.3288,13.127667982801373,22.43,1.013906133598212,2.542583000000004
2025-12-12 22:43:33.490811,8.076,0.787,19.8,15.403,0.849,8.02,0.699,16.0,64.7,normal,True,6.355812,13.077147,5.60598,0.5206777900409011,0.4860243599005196,-0.08999999999999986,-1.698,0.0,-0.034000000000000696,0.015999999999999903,-6.8999999999999915,0.12231512126017047,8.1479,1.3444930477899666,1.364,13.04718360413471,22.669999999999998,1.006982543640898,1.115355
2025-12-12 22:43:50.770811,7.953,1.843,19.4,17.091,1.283,7.85,0.687,16.7,58.4,normal,True,14.657379,21.927753,5.39295,0.4593060675209174,0.6684396253460171,-0.12300000000000022,1.056,-0.40000000000000213,-0.16999999999999993,-0.0119999999999999,-6.300000000000004,0.13710502867834487,8.1303,1.3387155369565589,1.4638,12.958051979796684,22.9,1.0131210191082802,1.8774239999999986
2025-12-12 22:44:08.050811,7.966,1.102,19.9,17.0,0.919,7.909,0.689,16.8,59.5,normal,True,8.778532,15.623000000000001,5.449300999999999,0.465235294117647,0.5618979709402804,0.0129999999999999,-0.7409999999999999,0.5,0.05900000000000016,0.0019999999999998908,1.1000000000000014,0.1261276249589233,8.1368,0.7244227126938168,1.7546,0.9162726425888598,18.919999999999995,1.0072069793905678,1.3951670000000016
2025-12-12 22:44:25.330811,8.13,1.122,19.4,16.568,0.966,8.067,0.665,16.6,67.6,normal,True,9.121860000000002,16.004688,5.364555,0.4869024625784645,0.5699492548683236,0.1640000000000006,0.020000000000000018,-0.5,0.15800000000000036,-0.02399999999999991,8.099999999999994,0.12000837933707949,8.147300000000001,0.7517888666374363,1.6985,0.8784455968743299,19.049999999999997,1.0078095946448495,1.5182729999999998
2025-12-12 22:44:42.610811,8.284,1.031,19.8,17.244,0.866,8.229,0.678,16.2,78.1,normal,True,8.540804,14.933304,5.579262,0.47720946416144744,0.5719299627195696,0.15399999999999991,-0.09100000000000019,0.40000000000000213,0.16199999999999903,0.013000000000000012,10.5,0.12144523228371597,8.1485,0.6821251188585414,1.7467,0.7394442357467084,19.269999999999996,1.0066836796694618,0.8132380000000001
2025-12-12 22:44:59.890811,8.162,1.928,19.9,17.108,1.318,8.047,0.677,16.3,70.5,normal,True,15.736336000000001,22.548344,5.447819000000001,0.4703647416413374,0.6978932022679804,-0.12199999999999989,0.897,0.09999999999999787,-0.1819999999999986,-0.0010000000000000009,-7.599999999999994,0.12066132584866113,8.1456,0.6312084001694253,1.6873999999999998,0.7226494462901725,19.399999999999995,1.0142910401391823,1.3641889999999979
2025-12-12 22:45:17.170811,8.275,0.849,20.2,17.162,0.81,8.234,0.663,15.7,77.2,normal,True,7.025475,13.90122,5.459142,0.4797809113156975,0.5053854985389772,0.11299999999999955,-1.079,0.3000000000000007,0.1869999999999994,-0.014000000000000012,6.700000000000003,0.12683239158652243,8.1537,0.6539296683215333,1.5527,0.49486249493186135,19.639999999999997,1.0049793538984697,1.4166030000000003
2025-12-12 22:45:34.450811,7.977,2.511,21.0,15.182,1.907,7.841,0.674,15.9,59.5,normal,True,20.030247000000003,28.952074,5.284834,0.5164668686602556,0.6918415240303684,-0.29800000000000004,1.6620000000000001,0.8000000000000007,-0.3929999999999998,0.01100000000000001,-17.700000000000003,0.13681410745972392,8.1311,0.6547409665916231,1.5532,0.4521553322098178,19.899999999999995,1.0173447264379543,3.636992999999997
2025-12-12 22:45:51.730811,8.055,1.312,21.2,17.367,0.995,7.995,0.65,15.5,64.9,normal,True,10.56816,17.280165,5.196750000000001,0.46035584729659695,0.6115774936176825,0.0779999999999994,-1.199,0.1999999999999993,0.15399999999999991,-0.02400000000000002,5.400000000000006,0.12050006915627458,8.104400000000002,0.6482328114017191,1.497,0.6077280093386146,20.039999999999996,1.0075046904315197,1.515254999999999
2025-12-12 22:46:09.010811,8.319,0.687,21.6,15.308,0.742,8.263,0.655,15.6,78.1,normal,True,5.715153000000001,11.358535999999999,5.4122650000000005,0.5397831199372877,0.5031592979940374,0.2640000000000011,-0.625,0.40000000000000213,0.2679999999999998,0.0050000000000000044,13.199999999999989,0.13767921653854404,8.119700000000002,0.590529668085259,1.3172000000000001,0.7728734264643184,20.219999999999995,1.006777199564323,0.23111799999999771
2025-12-12 22:46:26.290811,8.323,0.893,20.8,15.448,0.857,8.259,0.651,15.0,79.1,normal,True,7.4324390000000005,13.238936,5.376609,0.5346323148627654,0.5614075783733677,0.0039999999999995595,0.20599999999999996,-0.8000000000000007,-0.0039999999999995595,-0.0040000000000000036,1.0,0.15052515478226017,8.144400000000001,0.5808267670599648,1.3278,0.7771743691099022,20.319999999999997,1.0077491221697543,0.42988800000000005
2025-12-12 22:46:26.290811,7.972,-1.807,11.3,4.635,0.081,7.882,0.655,8.1,58.4,solar_fault,True,-14.405404,0.375435,5.16271,1.7005393743257822,0.0,-0.351,-2.7,-9.5,-0.37700000000000067,0.0040000000000000036,-20.699999999999996,0.14793846318280485,8.1463,1.1188052953436012,0.9628,2.970016834969337,19.509999999999994,1.0114184217203757,9.618129
